"Strategies","left","rope","right"
"CC-SVM x EBR-SVM",0.01,0,0.99
"CC-SVM x EBR-SVMt",0.02,0,0.98
"CC-SVM x EBR-XGB",0,0,1
"CC-SVM x ECC-SVM",0.01,0,0.99
"CC-SVM x ECC-SVMt",0.03,0,0.97
"CC-SVM x ECC-XGB",0,0,1
"CC-SVM x MBR-SVM",0,1,0
"CC-SVM x MBR-SVMt",0.01,0.59,0.4
"CC-SVM x MBR-XGB",0.04,0,0.96
"CC-SVM x NS-SVM",0,1,0
"CC-SVM x NS-SVMt",0.25,0.24,0.52
"CC-SVM x NS-XGB",0.1,0,0.9
"CC-SVM x PruDent-SVM",0.05,0.95,0
"CC-SVM x PruDent-SVMt",0.24,0.65,0.1
"CC-SVM x PruDent-XGB",0.03,0,0.97
"CC-SVM x RDBR-SVM",0,1,0
"CC-SVM x RDBR-SVMt",0.04,0.06,0.9
"CC-SVM x RDBR-XGB",0.04,0,0.95
"CC-SVMt x BR-XGB",0.21,0.01,0.77
"CC-SVMt x BR+-XGB",0.16,0.02,0.82
"CC-SVMt x CC-XGB",0.21,0.02,0.77
"CC-SVMt x DBR-SVMt",0,1,0
"CC-SVMt x DBR-XGB",0.16,0.01,0.83
"CC-SVMt x EBR-SVMt",0.04,0.01,0.94
"CC-SVMt x EBR-XGB",0,0,1
"CC-SVMt x ECC-SVMt",0.05,0.01,0.94
"CC-SVMt x ECC-XGB",0,0,1
"CC-SVMt x MBR-SVMt",0.01,0.98,0.01
"CC-SVMt x MBR-XGB",0.16,0.01,0.83
"CC-SVMt x NS-SVMt",0.01,0.98,0
"CC-SVMt x NS-XGB",0.23,0.01,0.76
"CC-SVMt x PruDent-SVMt",0.44,0.55,0.01
"CC-SVMt x PruDent-XGB",0.18,0.01,0.81
"CC-SVMt x RDBR-SVMt",0,0.9,0.1
"CC-SVMt x RDBR-XGB",0.15,0.01,0.84
"CC-XGB x DBR-XGB",0.01,0.84,0.15
"CC-XGB x EBR-XGB",0,0,1
"CC-XGB x ECC-XGB",0,0,1
"CC-XGB x MBR-XGB",0,0.93,0.06
"CC-XGB x NS-XGB",0.01,0.98,0.01
"CC-XGB x PruDent-XGB",0.02,0.8,0.19
"CC-XGB x RDBR-XGB",0,0.95,0.05
"DBR-C5.0 x BR-LR",0.01,0,0.99
"DBR-C5.0 x BR-RF",0.05,0,0.95
"DBR-C5.0 x BR-SVM",0.01,0,0.99
"DBR-C5.0 x BR-SVMt",0.04,0,0.96
"DBR-C5.0 x BR-XGB",0,0,1
"DBR-C5.0 x BR+-LR",0,0,1
"DBR-C5.0 x BR+-RF",0.05,0,0.95
"DBR-C5.0 x BR+-SVM",0,0,1
"DBR-C5.0 x BR+-SVMt",0,0,1
"DBR-C5.0 x BR+-XGB",0,0,1
"DBR-C5.0 x CC-LR",0,0,1
"DBR-C5.0 x CC-RF",0.04,0,0.96
"DBR-C5.0 x CC-SVM",0,0,1
"DBR-C5.0 x CC-SVMt",0.01,0,0.99
"DBR-C5.0 x CC-XGB",0,0,1
"DBR-C5.0 x DBR-LR",0,0,1
"DBR-C5.0 x DBR-RF",0.06,0,0.94
"DBR-C5.0 x DBR-SVM",0,0,1
"DBR-C5.0 x DBR-SVMt",0,0,1
"DBR-C5.0 x DBR-XGB",0,0,1
"DBR-C5.0 x EBR-C5.0",0,0,1
"DBR-C5.0 x EBR-LR",0,0,1
"DBR-C5.0 x EBR-RF",0,0,1
"DBR-C5.0 x EBR-SVM",0,0,1
"DBR-C5.0 x EBR-SVMt",0,0,1
"DBR-C5.0 x EBR-XGB",0,0,1
"DBR-C5.0 x ECC-C5.0",0,0,1
"DBR-C5.0 x ECC-LR",0.01,0,0.99
"DBR-C5.0 x ECC-RF",0,0,1
"DBR-C5.0 x ECC-SVM",0,0,1
"DBR-C5.0 x ECC-SVMt",0,0,1
"DBR-C5.0 x ECC-XGB",0,0,1
"DBR-C5.0 x MBR-C5.0",0,0.56,0.44
"DBR-C5.0 x MBR-LR",0,0,1
"DBR-C5.0 x MBR-RF",0.05,0,0.95
"DBR-C5.0 x MBR-SVM",0,0,1
"DBR-C5.0 x MBR-SVMt",0.03,0,0.97
"DBR-C5.0 x MBR-XGB",0,0,1
"DBR-C5.0 x NS-C5.0",0,1,0
"DBR-C5.0 x NS-LR",0.01,0,0.99
"DBR-C5.0 x NS-RF",0.04,0,0.96
"DBR-C5.0 x NS-SVM",0,0,1
"DBR-C5.0 x NS-SVMt",0.03,0,0.97
"DBR-C5.0 x NS-XGB",0,0,1
"DBR-C5.0 x PruDent-C5.0",0.01,0.96,0.02
"DBR-C5.0 x PruDent-LR",0,0,1
"DBR-C5.0 x PruDent-RF",0.05,0,0.95
"DBR-C5.0 x PruDent-SVM",0.01,0,0.99
"DBR-C5.0 x PruDent-SVMt",0.03,0,0.97
"DBR-C5.0 x PruDent-XGB",0,0,1
"DBR-C5.0 x RDBR-C5.0",0,1,0
"DBR-C5.0 x RDBR-LR",0,0,1
"DBR-C5.0 x RDBR-RF",0.06,0,0.94
"DBR-C5.0 x RDBR-SVM",0,0,1
"DBR-C5.0 x RDBR-SVMt",0,0,1
"DBR-C5.0 x RDBR-XGB",0,0,1
"DBR-LR x BR-RF",0.97,0,0.03
"DBR-LR x BR-SVM",0.27,0.73,0
"DBR-LR x BR-SVMt",0.66,0.13,0.2
"DBR-LR x BR-XGB",0.04,0,0.96
"DBR-LR x BR+-RF",0.97,0,0.03
"DBR-LR x BR+-SVM",0,1,0
"DBR-LR x BR+-SVMt",0.1,0.04,0.85
"DBR-LR x BR+-XGB",0.06,0,0.94
"DBR-LR x CC-RF",0.97,0,0.03
"DBR-LR x CC-SVM",0,1,0
"DBR-LR x CC-SVMt",0.25,0.04,0.7
"DBR-LR x CC-XGB",0.12,0,0.88
"DBR-LR x DBR-RF",0.96,0,0.04
"DBR-LR x DBR-SVM",0,1,0
"DBR-LR x DBR-SVMt",0.09,0.09,0.82
"DBR-LR x DBR-XGB",0.04,0,0.96
"DBR-LR x EBR-LR",0.64,0.01,0.36
"DBR-LR x EBR-RF",0.52,0,0.48
"DBR-LR x EBR-SVM",0.02,0,0.98
"DBR-LR x EBR-SVMt",0.03,0,0.96
"DBR-LR x EBR-XGB",0,0,1
"DBR-LR x ECC-LR",0.55,0.01,0.44
"DBR-LR x ECC-RF",0.47,0,0.53
"DBR-LR x ECC-SVM",0.02,0,0.98
"DBR-LR x ECC-SVMt",0.05,0,0.95
"DBR-LR x ECC-XGB",0,0,1
"DBR-LR x MBR-LR",0.09,0.79,0.12
"DBR-LR x MBR-RF",0.97,0,0.03
"DBR-LR x MBR-SVM",0.05,0.93,0.02
"DBR-LR x MBR-SVMt",0.11,0.36,0.53
"DBR-LR x MBR-XGB",0.04,0,0.96
"DBR-LR x NS-LR",0.5,0.5,0
"DBR-LR x NS-RF",0.94,0,0.06
"DBR-LR x NS-SVM",0.08,0.92,0
"DBR-LR x NS-SVMt",0.38,0.03,0.6
"DBR-LR x NS-XGB",0.11,0,0.89
"DBR-LR x PruDent-LR",0.06,0.94,0
"DBR-LR x PruDent-RF",0.97,0,0.03
"DBR-LR x PruDent-SVM",0.13,0.87,0
"DBR-LR x PruDent-SVMt",0.35,0.53,0.12
"DBR-LR x PruDent-XGB",0.04,0,0.96
"DBR-LR x RDBR-LR",0,1,0
"DBR-LR x RDBR-RF",0.98,0,0.02
"DBR-LR x RDBR-SVM",0,1,0
"DBR-LR x RDBR-SVMt",0.09,0.05,0.86
"DBR-LR x RDBR-XGB",0.05,0,0.95
"DBR-RF x BR-SVM",0.11,0,0.89
"DBR-RF x BR-SVMt",0.16,0,0.84
"DBR-RF x BR-XGB",0,0,1
"DBR-RF x BR+-SVM",0.03,0,0.97
"DBR-RF x BR+-SVMt",0.02,0,0.98
"DBR-RF x BR+-XGB",0,0,1
"DBR-RF x CC-SVM",0.05,0,0.95
"DBR-RF x CC-SVMt",0.05,0,0.95
"DBR-RF x CC-XGB",0,0,1
"DBR-RF x DBR-SVM",0.03,0,0.97
"DBR-RF x DBR-SVMt",0.02,0,0.98
"DBR-RF x DBR-XGB",0,0,1
"DBR-RF x EBR-RF",0,0,1
"DBR-RF x EBR-SVM",0.01,0,0.99
"DBR-RF x EBR-SVMt",0.02,0,0.98
"DBR-RF x EBR-XGB",0,0,1
"DBR-RF x ECC-RF",0,0,1
"DBR-RF x ECC-SVM",0.01,0,0.99
"DBR-RF x ECC-SVMt",0.02,0,0.98
"DBR-RF x ECC-XGB",0,0,1
"DBR-RF x MBR-RF",0,1,0
"DBR-RF x MBR-SVM",0.06,0,0.94
"DBR-RF x MBR-SVMt",0.13,0,0.87
"DBR-RF x MBR-XGB",0,0,1
"DBR-RF x NS-RF",0,1,0
"DBR-RF x NS-SVM",0.09,0,0.91
"DBR-RF x NS-SVMt",0.14,0,0.86
"DBR-RF x NS-XGB",0,0,1
"DBR-RF x PruDent-RF",0,1,0
"DBR-RF x PruDent-SVM",0.1,0,0.9
"DBR-RF x PruDent-SVMt",0.11,0,0.89
"DBR-RF x PruDent-XGB",0,0,1
"DBR-RF x RDBR-RF",0,1,0
"DBR-RF x RDBR-SVM",0.02,0,0.98
"DBR-RF x RDBR-SVMt",0.01,0,0.99
"DBR-RF x RDBR-XGB",0,0,1
"DBR-SVM x BR-SVMt",0.7,0.1,0.2
"DBR-SVM x BR-XGB",0.06,0,0.94
"DBR-SVM x BR+-SVMt",0.13,0.05,0.82
"DBR-SVM x BR+-XGB",0.06,0,0.94
"DBR-SVM x CC-SVMt",0.28,0.05,0.66
"DBR-SVM x CC-XGB",0.14,0,0.86
"DBR-SVM x DBR-SVMt",0.13,0.09,0.79
"DBR-SVM x DBR-XGB",0.06,0,0.94
"DBR-SVM x EBR-SVM",0.02,0,0.98
"DBR-SVM x EBR-SVMt",0.04,0,0.96
"DBR-SVM x EBR-XGB",0,0,1
"DBR-SVM x ECC-SVM",0.02,0,0.98
"DBR-SVM x ECC-SVMt",0.06,0,0.94
"DBR-SVM x ECC-XGB",0,0,1
"DBR-SVM x MBR-SVM",0.09,0.89,0.02
"DBR-SVM x MBR-SVMt",0.14,0.36,0.5
"DBR-SVM x MBR-XGB",0.05,0,0.95
"DBR-SVM x NS-SVM",0.09,0.91,0
"DBR-SVM x NS-SVMt",0.41,0.03,0.56
"DBR-SVM x NS-XGB",0.12,0,0.88
"DBR-SVM x PruDent-SVM",0.21,0.79,0
"DBR-SVM x PruDent-SVMt",0.4,0.46,0.14
"DBR-SVM x PruDent-XGB",0.05,0,0.95
"DBR-SVM x RDBR-SVM",0,1,0
"DBR-SVM x RDBR-SVMt",0.11,0.05,0.84
"DBR-SVM x RDBR-XGB",0.06,0,0.94
"DBR-SVMt x BR-XGB",0.28,0,0.71
"DBR-SVMt x BR+-XGB",0.27,0.01,0.72
"DBR-SVMt x CC-XGB",0.3,0,0.7
"DBR-SVMt x DBR-XGB",0.26,0.01,0.73
"DBR-SVMt x EBR-SVMt",0.12,0.06,0.82
"DBR-SVMt x EBR-XGB",0.01,0,0.99
"DBR-SVMt x ECC-SVMt",0.12,0.07,0.82
"DBR-SVMt x ECC-XGB",0.01,0,0.99
"DBR-SVMt x MBR-SVMt",0.14,0.84,0.01
"DBR-SVMt x MBR-XGB",0.25,0,0.74
"DBR-SVMt x NS-SVMt",0.25,0.73,0.02
"DBR-SVMt x NS-XGB",0.33,0,0.67
"DBR-SVMt x PruDent-SVMt",0.87,0.13,0
"DBR-SVMt x PruDent-XGB",0.27,0,0.73
"DBR-SVMt x RDBR-SVMt",0,0.99,0.01
"DBR-SVMt x RDBR-XGB",0.24,0,0.75
"DBR-XGB x EBR-XGB",0,0,1
"DBR-XGB x ECC-XGB",0,0,1
"DBR-XGB x MBR-XGB",0,1,0
"DBR-XGB x NS-XGB",0.12,0.87,0.01
"DBR-XGB x PruDent-XGB",0,1,0
"DBR-XGB x RDBR-XGB",0,1,0
"EBR-C5.0 x BR-LR",0.68,0,0.32
"EBR-C5.0 x BR-RF",0.94,0,0.06
"EBR-C5.0 x BR-SVM",0.61,0,0.39
"EBR-C5.0 x BR-SVMt",0.7,0,0.3
"EBR-C5.0 x BR-XGB",0.01,0,0.99
"EBR-C5.0 x BR+-LR",0.4,0,0.6
"EBR-C5.0 x BR+-RF",0.92,0,0.08
"EBR-C5.0 x BR+-SVM",0.39,0,0.61
"EBR-C5.0 x BR+-SVMt",0.3,0,0.7
"EBR-C5.0 x BR+-XGB",0.01,0,0.99
"EBR-C5.0 x CC-LR",0.44,0,0.56
"EBR-C5.0 x CC-RF",0.93,0,0.07
"EBR-C5.0 x CC-SVM",0.43,0,0.57
"EBR-C5.0 x CC-SVMt",0.41,0,0.59
"EBR-C5.0 x CC-XGB",0.01,0,0.99
"EBR-C5.0 x DBR-LR",0.44,0,0.56
"EBR-C5.0 x DBR-RF",0.92,0,0.08
"EBR-C5.0 x DBR-SVM",0.39,0,0.61
"EBR-C5.0 x DBR-SVMt",0.32,0,0.68
"EBR-C5.0 x DBR-XGB",0.01,0,0.99
"EBR-C5.0 x EBR-LR",0.49,0,0.51
"EBR-C5.0 x EBR-RF",0.36,0,0.64
"EBR-C5.0 x EBR-SVM",0.03,0,0.97
"EBR-C5.0 x EBR-SVMt",0.03,0,0.97
"EBR-C5.0 x EBR-XGB",0,0,1
"EBR-C5.0 x ECC-C5.0",0.02,0.98,0
"EBR-C5.0 x ECC-LR",0.46,0,0.54
"EBR-C5.0 x ECC-RF",0.34,0,0.66
"EBR-C5.0 x ECC-SVM",0.02,0,0.98
"EBR-C5.0 x ECC-SVMt",0.03,0,0.97
"EBR-C5.0 x ECC-XGB",0,0,1
"EBR-C5.0 x MBR-C5.0",1,0,0
"EBR-C5.0 x MBR-LR",0.38,0,0.61
"EBR-C5.0 x MBR-RF",0.94,0,0.06
"EBR-C5.0 x MBR-SVM",0.44,0,0.56
"EBR-C5.0 x MBR-SVMt",0.64,0,0.36
"EBR-C5.0 x MBR-XGB",0.01,0,0.99
"EBR-C5.0 x NS-C5.0",1,0,0
"EBR-C5.0 x NS-LR",0.71,0,0.29
"EBR-C5.0 x NS-RF",0.92,0,0.08
"EBR-C5.0 x NS-SVM",0.62,0,0.38
"EBR-C5.0 x NS-SVMt",0.54,0,0.46
"EBR-C5.0 x NS-XGB",0.01,0,0.99
"EBR-C5.0 x PruDent-C5.0",1,0,0
"EBR-C5.0 x PruDent-LR",0.5,0,0.5
"EBR-C5.0 x PruDent-RF",0.93,0,0.07
"EBR-C5.0 x PruDent-SVM",0.61,0,0.39
"EBR-C5.0 x PruDent-SVMt",0.6,0,0.4
"EBR-C5.0 x PruDent-XGB",0.01,0,0.99
"EBR-C5.0 x RDBR-C5.0",1,0,0
"EBR-C5.0 x RDBR-LR",0.36,0,0.64
"EBR-C5.0 x RDBR-RF",0.94,0,0.06
"EBR-C5.0 x RDBR-SVM",0.32,0,0.68
"EBR-C5.0 x RDBR-SVMt",0.13,0,0.87
"EBR-C5.0 x RDBR-XGB",0.01,0,0.99
"EBR-LR x BR-RF",0.89,0,0.11
"EBR-LR x BR-SVM",0.64,0,0.36
"EBR-LR x BR-SVMt",0.43,0,0.57
"EBR-LR x BR-XGB",0.08,0,0.92
"EBR-LR x BR+-RF",0.88,0,0.12
"EBR-LR x BR+-SVM",0.33,0,0.67
"EBR-LR x BR+-SVMt",0.14,0,0.86
"EBR-LR x BR+-XGB",0.07,0,0.93
"EBR-LR x CC-RF",0.86,0,0.14
"EBR-LR x CC-SVM",0.48,0,0.52
"EBR-LR x CC-SVMt",0.25,0,0.75
"EBR-LR x CC-XGB",0.16,0,0.84
"EBR-LR x DBR-RF",0.85,0,0.15
"EBR-LR x DBR-SVM",0.34,0,0.65
"EBR-LR x DBR-SVMt",0.15,0,0.85
"EBR-LR x DBR-XGB",0.08,0,0.92
"EBR-LR x EBR-RF",0.42,0.01,0.57
"EBR-LR x EBR-SVM",0,0,1
"EBR-LR x EBR-SVMt",0,0.01,0.99
"EBR-LR x EBR-XGB",0,0,1
"EBR-LR x ECC-LR",0,1,0
"EBR-LR x ECC-RF",0.43,0,0.57
"EBR-LR x ECC-SVM",0,0,1
"EBR-LR x ECC-SVMt",0,0,0.99
"EBR-LR x ECC-XGB",0,0,1
"EBR-LR x MBR-LR",0.41,0,0.59
"EBR-LR x MBR-RF",0.88,0,0.12
"EBR-LR x MBR-SVM",0.47,0,0.53
"EBR-LR x MBR-SVMt",0.5,0,0.5
"EBR-LR x MBR-XGB",0.07,0,0.93
"EBR-LR x NS-LR",0.73,0,0.26
"EBR-LR x NS-RF",0.85,0,0.15
"EBR-LR x NS-SVM",0.64,0,0.36
"EBR-LR x NS-SVMt",0.33,0,0.67
"EBR-LR x NS-XGB",0.11,0,0.89
"EBR-LR x PruDent-LR",0.54,0,0.46
"EBR-LR x PruDent-RF",0.87,0,0.13
"EBR-LR x PruDent-SVM",0.61,0,0.39
"EBR-LR x PruDent-SVMt",0.39,0,0.61
"EBR-LR x PruDent-XGB",0.07,0,0.93
"EBR-LR x RDBR-LR",0.32,0.01,0.67
"EBR-LR x RDBR-RF",0.89,0,0.11
"EBR-LR x RDBR-SVM",0.28,0.01,0.72
"EBR-LR x RDBR-SVMt",0.07,0,0.93
"EBR-LR x RDBR-XGB",0.07,0,0.93
"EBR-RF x BR-SVM",0.71,0,0.29
"EBR-RF x BR-SVMt",0.75,0,0.25
"EBR-RF x BR-XGB",0.04,0,0.96
"EBR-RF x BR+-SVM",0.47,0,0.53
"EBR-RF x BR+-SVMt",0.35,0,0.65
"EBR-RF x BR+-XGB",0.03,0,0.97
"EBR-RF x CC-SVM",0.54,0,0.46
"EBR-RF x CC-SVMt",0.51,0,0.49
"EBR-RF x CC-XGB",0.1,0,0.9
"EBR-RF x DBR-SVM",0.46,0,0.54
"EBR-RF x DBR-SVMt",0.35,0,0.65
"EBR-RF x DBR-XGB",0.03,0,0.97
"EBR-RF x EBR-SVM",0.04,0,0.96
"EBR-RF x EBR-SVMt",0.05,0,0.95
"EBR-RF x EBR-XGB",0,0,1
"EBR-RF x ECC-RF",0,1,0
"EBR-RF x ECC-SVM",0.02,0,0.98
"EBR-RF x ECC-SVMt",0.02,0,0.98
"EBR-RF x ECC-XGB",0,0,1
"EBR-RF x MBR-RF",1,0,0
"EBR-RF x MBR-SVM",0.54,0,0.46
"EBR-RF x MBR-SVMt",0.66,0,0.34
"EBR-RF x MBR-XGB",0.03,0,0.97
"EBR-RF x NS-RF",1,0,0
"EBR-RF x NS-SVM",0.67,0,0.33
"EBR-RF x NS-SVMt",0.59,0,0.41
"EBR-RF x NS-XGB",0.04,0,0.96
"EBR-RF x PruDent-RF",1,0,0
"EBR-RF x PruDent-SVM",0.68,0,0.32
"EBR-RF x PruDent-SVMt",0.67,0,0.33
"EBR-RF x PruDent-XGB",0.03,0,0.97
"EBR-RF x RDBR-RF",1,0,0
"EBR-RF x RDBR-SVM",0.38,0,0.62
"EBR-RF x RDBR-SVMt",0.2,0,0.8
"EBR-RF x RDBR-XGB",0.03,0,0.97
"EBR-SVM x BR-SVMt",0.87,0,0.13
"EBR-SVM x BR-XGB",0.72,0,0.28
"EBR-SVM x BR+-SVMt",0.65,0,0.35
"EBR-SVM x BR+-XGB",0.71,0,0.28
"EBR-SVM x CC-SVMt",0.75,0,0.25
"EBR-SVM x CC-XGB",0.81,0,0.19
"EBR-SVM x DBR-SVMt",0.64,0,0.36
"EBR-SVM x DBR-XGB",0.67,0,0.33
"EBR-SVM x EBR-SVMt",0.02,0.96,0.02
"EBR-SVM x EBR-XGB",0.1,0.04,0.86
"EBR-SVM x ECC-SVM",0,1,0
"EBR-SVM x ECC-SVMt",0.04,0.91,0.05
"EBR-SVM x ECC-XGB",0.24,0.01,0.75
"EBR-SVM x MBR-SVM",0.99,0,0.01
"EBR-SVM x MBR-SVMt",0.92,0,0.08
"EBR-SVM x MBR-XGB",0.69,0,0.31
"EBR-SVM x NS-SVM",1,0,0
"EBR-SVM x NS-SVMt",0.83,0,0.17
"EBR-SVM x NS-XGB",0.87,0,0.13
"EBR-SVM x PruDent-SVM",0.99,0,0.01
"EBR-SVM x PruDent-SVMt",0.84,0,0.16
"EBR-SVM x PruDent-XGB",0.68,0,0.32
"EBR-SVM x RDBR-SVM",0.98,0,0.02
"EBR-SVM x RDBR-SVMt",0.53,0.01,0.47
"EBR-SVM x RDBR-XGB",0.67,0,0.33
"EBR-SVMt x BR-XGB",0.79,0.01,0.2
"EBR-SVMt x BR+-XGB",0.74,0.01,0.25
"EBR-SVMt x CC-XGB",0.8,0,0.2
"EBR-SVMt x DBR-XGB",0.71,0.01,0.27
"EBR-SVMt x EBR-XGB",0.1,0.04,0.86
"EBR-SVMt x ECC-SVMt",0,1,0
"EBR-SVMt x ECC-XGB",0.12,0.03,0.86
"EBR-SVMt x MBR-SVMt",0.95,0,0.05
"EBR-SVMt x MBR-XGB",0.76,0.01,0.23
"EBR-SVMt x NS-SVMt",0.94,0.05,0.01
"EBR-SVMt x NS-XGB",0.91,0.01,0.08
"EBR-SVMt x PruDent-SVMt",0.96,0,0.04
"EBR-SVMt x PruDent-XGB",0.74,0.01,0.25
"EBR-SVMt x RDBR-SVMt",0.68,0.21,0.11
"EBR-SVMt x RDBR-XGB",0.71,0,0.29
"EBR-XGB x ECC-XGB",0.01,0.99,0
"EBR-XGB x MBR-XGB",1,0,0
"EBR-XGB x NS-XGB",1,0,0
"EBR-XGB x PruDent-XGB",1,0,0
"EBR-XGB x RDBR-XGB",1,0,0
"ECC-C5.0 x BR-LR",0.6,0,0.4
"ECC-C5.0 x BR-RF",0.91,0,0.09
"ECC-C5.0 x BR-SVM",0.54,0,0.46
"ECC-C5.0 x BR-SVMt",0.67,0,0.33
"ECC-C5.0 x BR-XGB",0.01,0,0.99
"ECC-C5.0 x BR+-LR",0.32,0,0.68
"ECC-C5.0 x BR+-RF",0.9,0,0.1
"ECC-C5.0 x BR+-SVM",0.3,0,0.7
"ECC-C5.0 x BR+-SVMt",0.24,0,0.76
"ECC-C5.0 x BR+-XGB",0,0,1
"ECC-C5.0 x CC-LR",0.34,0,0.66
"ECC-C5.0 x CC-RF",0.9,0,0.1
"ECC-C5.0 x CC-SVM",0.36,0,0.64
"ECC-C5.0 x CC-SVMt",0.38,0,0.62
"ECC-C5.0 x CC-XGB",0.01,0,0.99
"ECC-C5.0 x DBR-LR",0.34,0,0.66
"ECC-C5.0 x DBR-RF",0.91,0,0.09
"ECC-C5.0 x DBR-SVM",0.31,0,0.69
"ECC-C5.0 x DBR-SVMt",0.27,0,0.73
"ECC-C5.0 x DBR-XGB",0.01,0,0.99
"ECC-C5.0 x EBR-LR",0.4,0,0.6
"ECC-C5.0 x EBR-RF",0.25,0,0.75
"ECC-C5.0 x EBR-SVM",0.03,0,0.97
"ECC-C5.0 x EBR-SVMt",0.02,0,0.98
"ECC-C5.0 x EBR-XGB",0,0,1
"ECC-C5.0 x ECC-LR",0.36,0,0.64
"ECC-C5.0 x ECC-RF",0.23,0,0.77
"ECC-C5.0 x ECC-SVM",0.02,0,0.98
"ECC-C5.0 x ECC-SVMt",0.03,0,0.97
"ECC-C5.0 x ECC-XGB",0,0,1
"ECC-C5.0 x MBR-C5.0",1,0,0
"ECC-C5.0 x MBR-LR",0.29,0,0.71
"ECC-C5.0 x MBR-RF",0.92,0,0.08
"ECC-C5.0 x MBR-SVM",0.36,0,0.64
"ECC-C5.0 x MBR-SVMt",0.58,0,0.42
"ECC-C5.0 x MBR-XGB",0,0,1
"ECC-C5.0 x NS-C5.0",1,0,0
"ECC-C5.0 x NS-LR",0.63,0,0.37
"ECC-C5.0 x NS-RF",0.88,0,0.12
"ECC-C5.0 x NS-SVM",0.53,0,0.47
"ECC-C5.0 x NS-SVMt",0.49,0,0.51
"ECC-C5.0 x NS-XGB",0.01,0,0.99
"ECC-C5.0 x PruDent-C5.0",1,0,0
"ECC-C5.0 x PruDent-LR",0.4,0,0.6
"ECC-C5.0 x PruDent-RF",0.91,0,0.09
"ECC-C5.0 x PruDent-SVM",0.51,0,0.49
"ECC-C5.0 x PruDent-SVMt",0.58,0,0.42
"ECC-C5.0 x PruDent-XGB",0.01,0,0.99
"ECC-C5.0 x RDBR-C5.0",1,0,0
"ECC-C5.0 x RDBR-LR",0.29,0,0.71
"ECC-C5.0 x RDBR-RF",0.91,0,0.09
"ECC-C5.0 x RDBR-SVM",0.25,0,0.75
"ECC-C5.0 x RDBR-SVMt",0.12,0,0.88
"ECC-C5.0 x RDBR-XGB",0,0,1
"ECC-LR x BR-RF",0.87,0,0.13
"ECC-LR x BR-SVM",0.68,0,0.31
"ECC-LR x BR-SVMt",0.5,0,0.5
"ECC-LR x BR-XGB",0.08,0,0.92
"ECC-LR x BR+-RF",0.87,0,0.13
"ECC-LR x BR+-SVM",0.39,0.01,0.6
"ECC-LR x BR+-SVMt",0.18,0,0.82
"ECC-LR x BR+-XGB",0.1,0,0.9
"ECC-LR x CC-RF",0.87,0,0.13
"ECC-LR x CC-SVM",0.52,0,0.47
"ECC-LR x CC-SVMt",0.31,0,0.69
"ECC-LR x CC-XGB",0.19,0,0.81
"ECC-LR x DBR-RF",0.86,0,0.14
"ECC-LR x DBR-SVM",0.4,0.01,0.59
"ECC-LR x DBR-SVMt",0.19,0,0.81
"ECC-LR x DBR-XGB",0.08,0,0.92
"ECC-LR x EBR-RF",0.56,0,0.43
"ECC-LR x EBR-SVM",0,0,1
"ECC-LR x EBR-SVMt",0.01,0.01,0.98
"ECC-LR x EBR-XGB",0,0,1
"ECC-LR x ECC-RF",0.56,0,0.44
"ECC-LR x ECC-SVM",0,0,1
"ECC-LR x ECC-SVMt",0.01,0.01,0.99
"ECC-LR x ECC-XGB",0,0,1
"ECC-LR x MBR-LR",0.46,0,0.54
"ECC-LR x MBR-RF",0.87,0,0.13
"ECC-LR x MBR-SVM",0.53,0,0.47
"ECC-LR x MBR-SVMt",0.51,0,0.49
"ECC-LR x MBR-XGB",0.08,0,0.92
"ECC-LR x NS-LR",0.78,0,0.21
"ECC-LR x NS-RF",0.85,0,0.15
"ECC-LR x NS-SVM",0.69,0,0.31
"ECC-LR x NS-SVMt",0.38,0,0.62
"ECC-LR x NS-XGB",0.15,0,0.85
"ECC-LR x PruDent-LR",0.61,0,0.39
"ECC-LR x PruDent-RF",0.87,0,0.13
"ECC-LR x PruDent-SVM",0.68,0,0.32
"ECC-LR x PruDent-SVMt",0.44,0,0.56
"ECC-LR x PruDent-XGB",0.09,0,0.91
"ECC-LR x RDBR-LR",0.4,0.02,0.58
"ECC-LR x RDBR-RF",0.88,0,0.12
"ECC-LR x RDBR-SVM",0.34,0.01,0.65
"ECC-LR x RDBR-SVMt",0.11,0,0.89
"ECC-LR x RDBR-XGB",0.09,0,0.91
"ECC-RF x BR-SVM",0.72,0,0.28
"ECC-RF x BR-SVMt",0.75,0,0.24
"ECC-RF x BR-XGB",0.05,0,0.95
"ECC-RF x BR+-SVM",0.51,0,0.49
"ECC-RF x BR+-SVMt",0.35,0,0.65
"ECC-RF x BR+-XGB",0.05,0.01,0.94
"ECC-RF x CC-SVM",0.58,0,0.42
"ECC-RF x CC-SVMt",0.51,0,0.49
"ECC-RF x CC-XGB",0.11,0,0.89
"ECC-RF x DBR-SVM",0.49,0,0.51
"ECC-RF x DBR-SVMt",0.35,0,0.65
"ECC-RF x DBR-XGB",0.03,0.02,0.95
"ECC-RF x EBR-SVM",0.04,0,0.96
"ECC-RF x EBR-SVMt",0.05,0,0.95
"ECC-RF x EBR-XGB",0,0,1
"ECC-RF x ECC-SVM",0.03,0,0.97
"ECC-RF x ECC-SVMt",0.03,0,0.97
"ECC-RF x ECC-XGB",0,0,1
"ECC-RF x MBR-RF",1,0,0
