"Strategies","left","rope","right"
"ECC-RF x MBR-RF",1,0,0
"ECC-RF x MBR-SVM",0.99,0,0.01
"ECC-RF x MBR-SVMt",0.99,0,0.01
"ECC-RF x MBR-XGB",0.99,0,0.01
"ECC-RF x NS-RF",1,0,0
"ECC-RF x NS-SVM",1,0,0
"ECC-RF x NS-SVMt",0.98,0,0.02
"ECC-RF x NS-XGB",1,0,0
"ECC-RF x PruDent-RF",1,0,0
"ECC-RF x PruDent-SVM",1,0,0
"ECC-RF x PruDent-SVMt",0.98,0,0.02
"ECC-RF x PruDent-XGB",0.99,0,0.01
"ECC-RF x RDBR-RF",1,0,0
"ECC-RF x RDBR-SVM",0.99,0,0.01
"ECC-RF x RDBR-SVMt",0.96,0,0.04
"ECC-RF x RDBR-XGB",0.99,0,0.01
"ECC-SVM x BR-SVMt",0.89,0,0.11
"ECC-SVM x BR-XGB",0.83,0,0.17
"ECC-SVM x BR+-SVMt",0.83,0.03,0.14
"ECC-SVM x BR+-XGB",0.92,0,0.08
"ECC-SVM x CC-SVMt",0.88,0,0.12
"ECC-SVM x CC-XGB",0.93,0,0.07
"ECC-SVM x DBR-SVMt",0.82,0.01,0.17
"ECC-SVM x DBR-XGB",0.88,0.01,0.12
"ECC-SVM x EBR-SVMt",0.06,0.91,0.03
"ECC-SVM x EBR-XGB",0.02,0.06,0.92
"ECC-SVM x ECC-SVMt",0.01,0.99,0
"ECC-SVM x ECC-XGB",0.04,0.03,0.93
"ECC-SVM x MBR-SVM",0.98,0.01,0.01
"ECC-SVM x MBR-SVMt",0.98,0,0.02
"ECC-SVM x MBR-XGB",0.82,0,0.18
"ECC-SVM x NS-SVM",0.94,0.05,0.01
"ECC-SVM x NS-SVMt",0.88,0,0.12
"ECC-SVM x NS-XGB",0.95,0,0.05
"ECC-SVM x PruDent-SVM",0.98,0.01,0.01
"ECC-SVM x PruDent-SVMt",0.85,0,0.15
"ECC-SVM x PruDent-XGB",0.81,0.01,0.18
"ECC-SVM x RDBR-SVM",0.97,0.01,0.02
"ECC-SVM x RDBR-SVMt",0.78,0.02,0.2
"ECC-SVM x RDBR-XGB",0.89,0,0.11
"ECC-SVMt x BR-XGB",0.92,0.01,0.07
"ECC-SVMt x BR+-XGB",0.91,0.01,0.07
"ECC-SVMt x CC-XGB",0.94,0,0.06
"ECC-SVMt x DBR-XGB",0.86,0.01,0.13
"ECC-SVMt x EBR-XGB",0.01,0.07,0.92
"ECC-SVMt x ECC-XGB",0.01,0.01,0.98
"ECC-SVMt x MBR-SVMt",0.95,0,0.05
"ECC-SVMt x MBR-XGB",0.9,0.01,0.09
"ECC-SVMt x NS-SVMt",0.91,0.04,0.05
"ECC-SVMt x NS-XGB",0.95,0,0.05
"ECC-SVMt x PruDent-SVMt",0.92,0.01,0.07
"ECC-SVMt x PruDent-XGB",0.87,0.02,0.11
"ECC-SVMt x RDBR-SVMt",0.85,0.06,0.09
"ECC-SVMt x RDBR-XGB",0.87,0.01,0.11
"ECC-XGB x MBR-XGB",1,0,0
"ECC-XGB x NS-XGB",1,0,0
"ECC-XGB x PruDent-XGB",1,0,0
"ECC-XGB x RDBR-XGB",1,0,0
"MBR-C5.0 x BR-LR",0,0,1
"MBR-C5.0 x BR-RF",0,0,1
"MBR-C5.0 x BR-SVM",0,0,1
"MBR-C5.0 x BR-SVMt",0,0,1
"MBR-C5.0 x BR-XGB",0,0,1
"MBR-C5.0 x BR+-LR",0,0,1
"MBR-C5.0 x BR+-RF",0,0,1
"MBR-C5.0 x BR+-SVM",0,0,1
"MBR-C5.0 x BR+-SVMt",0,0,1
"MBR-C5.0 x BR+-XGB",0,0,1
"MBR-C5.0 x CC-LR",0,0,1
"MBR-C5.0 x CC-RF",0,0,1
"MBR-C5.0 x CC-SVM",0,0,1
"MBR-C5.0 x CC-SVMt",0,0,1
"MBR-C5.0 x CC-XGB",0,0,1
"MBR-C5.0 x DBR-LR",0,0,1
"MBR-C5.0 x DBR-RF",0,0,1
"MBR-C5.0 x DBR-SVM",0,0,1
"MBR-C5.0 x DBR-SVMt",0,0,1
"MBR-C5.0 x DBR-XGB",0,0,1
"MBR-C5.0 x EBR-LR",0,0,1
"MBR-C5.0 x EBR-RF",0,0,1
"MBR-C5.0 x EBR-SVM",0,0,1
"MBR-C5.0 x EBR-SVMt",0,0,1
"MBR-C5.0 x EBR-XGB",0,0,1
"MBR-C5.0 x ECC-LR",0,0,1
"MBR-C5.0 x ECC-RF",0,0,1
"MBR-C5.0 x ECC-SVM",0,0,1
"MBR-C5.0 x ECC-SVMt",0,0,1
"MBR-C5.0 x ECC-XGB",0,0,1
"MBR-C5.0 x MBR-LR",0,0,1
"MBR-C5.0 x MBR-RF",0,0,1
"MBR-C5.0 x MBR-SVM",0,0,1
"MBR-C5.0 x MBR-SVMt",0,0,1
"MBR-C5.0 x MBR-XGB",0,0,1
"MBR-C5.0 x NS-C5.0",0,1,0
"MBR-C5.0 x NS-LR",0,0,1
"MBR-C5.0 x NS-RF",0,0,1
"MBR-C5.0 x NS-SVM",0,0,1
"MBR-C5.0 x NS-SVMt",0,0,1
"MBR-C5.0 x NS-XGB",0,0,1
"MBR-C5.0 x PruDent-C5.0",0,1,0
"MBR-C5.0 x PruDent-LR",0,0,1
"MBR-C5.0 x PruDent-RF",0,0,1
"MBR-C5.0 x PruDent-SVM",0,0,1
"MBR-C5.0 x PruDent-SVMt",0,0,1
"MBR-C5.0 x PruDent-XGB",0,0,1
"MBR-C5.0 x RDBR-C5.0",0.33,0.66,0
"MBR-C5.0 x RDBR-LR",0,0,1
"MBR-C5.0 x RDBR-RF",0,0,1
"MBR-C5.0 x RDBR-SVM",0,0,1
"MBR-C5.0 x RDBR-SVMt",0,0,1
"MBR-C5.0 x RDBR-XGB",0,0,1
"MBR-LR x BR-RF",0.44,0.01,0.56
"MBR-LR x BR-SVM",0,1,0
"MBR-LR x BR-SVMt",0.24,0.65,0.11
"MBR-LR x BR-XGB",0.41,0.04,0.55
"MBR-LR x BR+-RF",0.57,0.02,0.41
"MBR-LR x BR+-SVM",0.01,0.98,0.01
"MBR-LR x BR+-SVMt",0.19,0.28,0.53
"MBR-LR x BR+-XGB",0.54,0.17,0.29
"MBR-LR x CC-RF",0.52,0.02,0.46
"MBR-LR x CC-SVM",0,1,0
"MBR-LR x CC-SVMt",0.1,0.76,0.14
"MBR-LR x CC-XGB",0.74,0.01,0.25
"MBR-LR x DBR-RF",0.55,0.01,0.44
"MBR-LR x DBR-SVM",0.05,0.93,0.01
"MBR-LR x DBR-SVMt",0.24,0.27,0.48
"MBR-LR x DBR-XGB",0.53,0.15,0.32
"MBR-LR x EBR-RF",0,0,1
"MBR-LR x EBR-SVM",0.02,0.02,0.96
"MBR-LR x EBR-SVMt",0.06,0,0.94
"MBR-LR x EBR-XGB",0,0,1
"MBR-LR x ECC-RF",0.01,0,0.99
"MBR-LR x ECC-SVM",0.02,0.01,0.97
"MBR-LR x ECC-SVMt",0.07,0,0.92
"MBR-LR x ECC-XGB",0,0,1
"MBR-LR x MBR-RF",0.41,0.01,0.58
"MBR-LR x MBR-SVM",0,1,0
"MBR-LR x MBR-SVMt",0.08,0.8,0.12
"MBR-LR x MBR-XGB",0.38,0.04,0.58
"MBR-LR x NS-LR",0,1,0
"MBR-LR x NS-RF",0.49,0.02,0.49
"MBR-LR x NS-SVM",0,1,0
"MBR-LR x NS-SVMt",0.24,0.6,0.16
"MBR-LR x NS-XGB",0.8,0.06,0.14
"MBR-LR x PruDent-LR",0,1,0
"MBR-LR x PruDent-RF",0.44,0.01,0.55
"MBR-LR x PruDent-SVM",0,1,0
"MBR-LR x PruDent-SVMt",0.14,0.68,0.17
"MBR-LR x PruDent-XGB",0.39,0.05,0.57
"MBR-LR x RDBR-LR",0.01,0.99,0
"MBR-LR x RDBR-RF",0.61,0.02,0.37
"MBR-LR x RDBR-SVM",0.01,0.99,0
"MBR-LR x RDBR-SVMt",0.13,0.14,0.72
"MBR-LR x RDBR-XGB",0.5,0.22,0.28
"MBR-RF x BR-SVM",0.81,0.01,0.18
"MBR-RF x BR-SVMt",0.32,0.08,0.59
"MBR-RF x BR-XGB",0.29,0.16,0.55
"MBR-RF x BR+-SVM",0.66,0,0.34
"MBR-RF x BR+-SVMt",0.12,0.01,0.87
"MBR-RF x BR+-XGB",0.36,0.09,0.56
"MBR-RF x CC-SVM",0.8,0,0.2
"MBR-RF x CC-SVMt",0.17,0.06,0.78
"MBR-RF x CC-XGB",0.68,0,0.31
"MBR-RF x DBR-SVM",0.69,0,0.3
"MBR-RF x DBR-SVMt",0.16,0,0.84
"MBR-RF x DBR-XGB",0.34,0.08,0.58
"MBR-RF x EBR-SVM",0.18,0,0.82
"MBR-RF x EBR-SVMt",0.07,0,0.92
"MBR-RF x EBR-XGB",0,0,1
"MBR-RF x ECC-SVM",0.17,0,0.83
"MBR-RF x ECC-SVMt",0.09,0,0.91
"MBR-RF x ECC-XGB",0,0,1
"MBR-RF x MBR-SVM",0.66,0.02,0.32
"MBR-RF x MBR-SVMt",0.36,0.03,0.61
"MBR-RF x MBR-XGB",0.22,0.14,0.64
"MBR-RF x NS-RF",0,1,0
"MBR-RF x NS-SVM",0.74,0.01,0.25
"MBR-RF x NS-SVMt",0.34,0.07,0.59
"MBR-RF x NS-XGB",0.56,0.06,0.38
"MBR-RF x PruDent-RF",0,1,0
"MBR-RF x PruDent-SVM",0.8,0,0.2
"MBR-RF x PruDent-SVMt",0.22,0.04,0.74
"MBR-RF x PruDent-XGB",0.22,0.16,0.61
"MBR-RF x RDBR-RF",0,1,0
"MBR-RF x RDBR-SVM",0.63,0,0.36
"MBR-RF x RDBR-SVMt",0.07,0,0.93
"MBR-RF x RDBR-XGB",0.32,0.06,0.62
"MBR-SVM x BR-SVMt",0.18,0.76,0.07
"MBR-SVM x BR-XGB",0.3,0.01,0.7
"MBR-SVM x BR+-SVMt",0.11,0.45,0.44
"MBR-SVM x BR+-XGB",0.41,0.05,0.54
"MBR-SVM x CC-SVMt",0.06,0.85,0.09
"MBR-SVM x CC-XGB",0.63,0,0.37
"MBR-SVM x DBR-SVMt",0.16,0.43,0.42
"MBR-SVM x DBR-XGB",0.42,0.05,0.53
"MBR-SVM x EBR-SVMt",0.04,0,0.96
"MBR-SVM x EBR-XGB",0,0,1
"MBR-SVM x ECC-SVMt",0.07,0,0.93
"MBR-SVM x ECC-XGB",0,0,1
"MBR-SVM x MBR-SVMt",0.05,0.84,0.11
"MBR-SVM x MBR-XGB",0.25,0.01,0.74
"MBR-SVM x NS-SVM",0,1,0
"MBR-SVM x NS-SVMt",0.23,0.55,0.22
"MBR-SVM x NS-XGB",0.63,0.02,0.36
"MBR-SVM x PruDent-SVM",0,1,0
"MBR-SVM x PruDent-SVMt",0.08,0.83,0.09
"MBR-SVM x PruDent-XGB",0.27,0.01,0.71
"MBR-SVM x RDBR-SVM",0,1,0
"MBR-SVM x RDBR-SVMt",0.09,0.23,0.68
"MBR-SVM x RDBR-XGB",0.43,0.08,0.5
"MBR-SVMt x BR-XGB",0.48,0.15,0.37
"MBR-SVMt x BR+-XGB",0.5,0.2,0.31
"MBR-SVMt x CC-XGB",0.68,0.13,0.19
"MBR-SVMt x DBR-XGB",0.48,0.13,0.38
"MBR-SVMt x EBR-XGB",0,0,1
"MBR-SVMt x ECC-XGB",0,0,1
"MBR-SVMt x MBR-XGB",0.45,0.19,0.36
"MBR-SVMt x NS-SVMt",0.04,0.95,0
"MBR-SVMt x NS-XGB",0.69,0.19,0.12
"MBR-SVMt x PruDent-SVMt",0.02,0.98,0.01
"MBR-SVMt x PruDent-XGB",0.42,0.12,0.45
"MBR-SVMt x RDBR-SVMt",0,0.9,0.1
"MBR-SVMt x RDBR-XGB",0.39,0.19,0.42
"MBR-XGB x NS-XGB",0.05,0.95,0
"MBR-XGB x PruDent-XGB",0,1,0
"MBR-XGB x RDBR-XGB",0,1,0
"NS-C5.0 x BR-LR",0,0,1
"NS-C5.0 x BR-RF",0,0,1
"NS-C5.0 x BR-SVM",0,0,1
"NS-C5.0 x BR-SVMt",0,0,1
"NS-C5.0 x BR-XGB",0,0,1
"NS-C5.0 x BR+-LR",0,0,1
"NS-C5.0 x BR+-RF",0,0,1
"NS-C5.0 x BR+-SVM",0,0,1
"NS-C5.0 x BR+-SVMt",0,0,1
"NS-C5.0 x BR+-XGB",0,0,1
"NS-C5.0 x CC-LR",0,0,1
"NS-C5.0 x CC-RF",0,0,1
"NS-C5.0 x CC-SVM",0,0,1
"NS-C5.0 x CC-SVMt",0,0,1
"NS-C5.0 x CC-XGB",0,0,1
"NS-C5.0 x DBR-LR",0,0,1
"NS-C5.0 x DBR-RF",0,0,1
"NS-C5.0 x DBR-SVM",0,0,1
"NS-C5.0 x DBR-SVMt",0,0,1
"NS-C5.0 x DBR-XGB",0,0,1
"NS-C5.0 x EBR-LR",0,0,1
"NS-C5.0 x EBR-RF",0,0,1
"NS-C5.0 x EBR-SVM",0,0,1
"NS-C5.0 x EBR-SVMt",0,0,1
"NS-C5.0 x EBR-XGB",0,0,1
"NS-C5.0 x ECC-LR",0,0,1
"NS-C5.0 x ECC-RF",0,0,1
"NS-C5.0 x ECC-SVM",0,0,1
"NS-C5.0 x ECC-SVMt",0,0,1
"NS-C5.0 x ECC-XGB",0,0,1
"NS-C5.0 x MBR-LR",0,0,1
"NS-C5.0 x MBR-RF",0,0,1
"NS-C5.0 x MBR-SVM",0,0,1
"NS-C5.0 x MBR-SVMt",0,0,1
"NS-C5.0 x MBR-XGB",0,0,1
"NS-C5.0 x NS-LR",0,0,1
"NS-C5.0 x NS-RF",0,0,1
"NS-C5.0 x NS-SVM",0,0,1
"NS-C5.0 x NS-SVMt",0,0,1
"NS-C5.0 x NS-XGB",0,0,1
"NS-C5.0 x PruDent-C5.0",0,1,0
"NS-C5.0 x PruDent-LR",0,0,1
"NS-C5.0 x PruDent-RF",0,0,1
"NS-C5.0 x PruDent-SVM",0,0,1
"NS-C5.0 x PruDent-SVMt",0,0,1
"NS-C5.0 x PruDent-XGB",0,0,1
"NS-C5.0 x RDBR-C5.0",0.17,0.83,0
"NS-C5.0 x RDBR-LR",0,0,1
"NS-C5.0 x RDBR-RF",0,0,1
"NS-C5.0 x RDBR-SVM",0,0,1
"NS-C5.0 x RDBR-SVMt",0,0,1
"NS-C5.0 x RDBR-XGB",0,0,1
"NS-LR x BR-RF",0.17,0.02,0.81
"NS-LR x BR-SVM",0,1,0
"NS-LR x BR-SVMt",0.1,0.57,0.33
"NS-LR x BR-XGB",0.16,0.01,0.83
"NS-LR x BR+-RF",0.29,0.05,0.65
"NS-LR x BR+-SVM",0,0.99,0.01
"NS-LR x BR+-SVMt",0.05,0.22,0.73
"NS-LR x BR+-XGB",0.21,0.04,0.75
"NS-LR x CC-RF",0.24,0.06,0.7
"NS-LR x CC-SVM",0,1,0
"NS-LR x CC-SVMt",0.05,0.41,0.53
"NS-LR x CC-XGB",0.45,0,0.55
"NS-LR x DBR-RF",0.27,0.03,0.7
"NS-LR x DBR-SVM",0,0.98,0.02
"NS-LR x DBR-SVMt",0.08,0.15,0.77
"NS-LR x DBR-XGB",0.21,0.04,0.75
"NS-LR x EBR-RF",0,0,1
"NS-LR x EBR-SVM",0,0.02,0.97
"NS-LR x EBR-SVMt",0.02,0,0.98
"NS-LR x EBR-XGB",0,0,1
"NS-LR x ECC-RF",0,0,1
"NS-LR x ECC-SVM",0.01,0.05,0.95
"NS-LR x ECC-SVMt",0.03,0,0.96
"NS-LR x ECC-XGB",0,0,1
"NS-LR x MBR-RF",0.16,0.01,0.83
"NS-LR x MBR-SVM",0,1,0
"NS-LR x MBR-SVMt",0.02,0.42,0.56
"NS-LR x MBR-XGB",0.15,0.01,0.84
"NS-LR x NS-RF",0.2,0.05,0.75
"NS-LR x NS-SVM",0,1,0
"NS-LR x NS-SVMt",0.09,0.55,0.35
"NS-LR x NS-XGB",0.36,0.02,0.63
"NS-LR x PruDent-LR",0,1,0
"NS-LR x PruDent-RF",0.17,0.02,0.81
"NS-LR x PruDent-SVM",0,1,0
"NS-LR x PruDent-SVMt",0.07,0.51,0.43
"NS-LR x PruDent-XGB",0.13,0.01,0.86
"NS-LR x RDBR-LR",0,1,0
"NS-LR x RDBR-RF",0.33,0.05,0.62
"NS-LR x RDBR-SVM",0,0.99,0.01
"NS-LR x RDBR-SVMt",0.03,0.11,0.85
"NS-LR x RDBR-XGB",0.21,0.04,0.75
"NS-RF x BR-SVM",0.75,0.03,0.23
"NS-RF x BR-SVMt",0.23,0.36,0.41
"NS-RF x BR-XGB",0.24,0.24,0.52
"NS-RF x BR+-SVM",0.63,0,0.36
"NS-RF x BR+-SVMt",0.08,0.05,0.87
"NS-RF x BR+-XGB",0.26,0.22,0.52
"NS-RF x CC-SVM",0.74,0.01,0.25
"NS-RF x CC-SVMt",0.09,0.27,0.64
"NS-RF x CC-XGB",0.68,0.01,0.3
"NS-RF x DBR-SVM",0.66,0,0.34
"NS-RF x DBR-SVMt",0.12,0.02,0.86
"NS-RF x DBR-XGB",0.28,0.18,0.54
"NS-RF x EBR-SVM",0.14,0,0.86
"NS-RF x EBR-SVMt",0.05,0.01,0.94
"NS-RF x EBR-XGB",0,0,1
"NS-RF x ECC-SVM",0.15,0,0.85
"NS-RF x ECC-SVMt",0.07,0.01,0.92
"NS-RF x ECC-XGB",0,0,1
"NS-RF x MBR-SVM",0.6,0.04,0.36
"NS-RF x MBR-SVMt",0.28,0.07,0.66
"NS-RF x MBR-XGB",0.17,0.22,0.6
"NS-RF x NS-SVM",0.66,0.04,0.3
"NS-RF x NS-SVMt",0.28,0.18,0.55
"NS-RF x NS-XGB",0.44,0.21,0.35
"NS-RF x PruDent-RF",0,1,0
"NS-RF x PruDent-SVM",0.75,0.01,0.24
"NS-RF x PruDent-SVMt",0.18,0.19,0.63
"NS-RF x PruDent-XGB",0.17,0.26,0.58
"NS-RF x RDBR-RF",0,1,0
"NS-RF x RDBR-SVM",0.61,0,0.39
"NS-RF x RDBR-SVMt",0.06,0.01,0.93
"NS-RF x RDBR-XGB",0.24,0.16,0.6
"NS-SVM x BR-SVMt",0.1,0.71,0.2
"NS-SVM x BR-XGB",0.22,0.01,0.77
"NS-SVM x BR+-SVMt",0.11,0.14,0.75
"NS-SVM x BR+-XGB",0.28,0.03,0.68
"NS-SVM x CC-SVMt",0.08,0.53,0.38
"NS-SVM x CC-XGB",0.54,0,0.46
"NS-SVM x DBR-SVMt",0.13,0.14,0.74
"NS-SVM x DBR-XGB",0.3,0.04,0.67
"NS-SVM x EBR-SVMt",0.04,0,0.96
"NS-SVM x EBR-XGB",0,0,1
"NS-SVM x ECC-SVMt",0.06,0,0.94
"NS-SVM x ECC-XGB",0,0,1
"NS-SVM x MBR-SVMt",0.04,0.64,0.32
"NS-SVM x MBR-XGB",0.2,0.01,0.79
"NS-SVM x NS-SVMt",0.06,0.78,0.15
"NS-SVM x NS-XGB",0.46,0.02,0.53
"NS-SVM x PruDent-SVM",0,1,0
"NS-SVM x PruDent-SVMt",0.08,0.61,0.31
"NS-SVM x PruDent-XGB",0.2,0.01,0.8
"NS-SVM x RDBR-SVM",0,1,0
"NS-SVM x RDBR-SVMt",0.07,0.09,0.84
"NS-SVM x RDBR-XGB",0.26,0.03,0.71
"NS-SVMt x BR-XGB",0.37,0.21,0.43
"NS-SVMt x BR+-XGB",0.3,0.27,0.43
"NS-SVMt x CC-XGB",0.55,0.12,0.33
"NS-SVMt x DBR-XGB",0.27,0.15,0.58
"NS-SVMt x EBR-XGB",0,0,1
"NS-SVMt x ECC-XGB",0,0,1
"NS-SVMt x MBR-XGB",0.27,0.29,0.44
"NS-SVMt x NS-XGB",0.51,0.22,0.27
"NS-SVMt x PruDent-SVMt",0,1,0
"NS-SVMt x PruDent-XGB",0.28,0.17,0.55
"NS-SVMt x RDBR-SVMt",0,0.58,0.42
"NS-SVMt x RDBR-XGB",0.26,0.12,0.62
"NS-XGB x PruDent-XGB",0,0.94,0.06
"NS-XGB x RDBR-XGB",0,1,0
"PruDent-C5.0 x BR-LR",0,0,1
"PruDent-C5.0 x BR-RF",0,0,1
"PruDent-C5.0 x BR-SVM",0,0,1
"PruDent-C5.0 x BR-SVMt",0,0,1
"PruDent-C5.0 x BR-XGB",0,0,1
"PruDent-C5.0 x BR+-LR",0,0,1
"PruDent-C5.0 x BR+-RF",0,0,1
"PruDent-C5.0 x BR+-SVM",0,0,1
"PruDent-C5.0 x BR+-SVMt",0,0,1
"PruDent-C5.0 x BR+-XGB",0,0,1
"PruDent-C5.0 x CC-LR",0,0,1
"PruDent-C5.0 x CC-RF",0,0,1
"PruDent-C5.0 x CC-SVM",0,0,1
"PruDent-C5.0 x CC-SVMt",0,0,1
"PruDent-C5.0 x CC-XGB",0,0,1
"PruDent-C5.0 x DBR-LR",0,0,1
"PruDent-C5.0 x DBR-RF",0,0,1
"PruDent-C5.0 x DBR-SVM",0,0,1
"PruDent-C5.0 x DBR-SVMt",0,0,1
"PruDent-C5.0 x DBR-XGB",0,0,1
"PruDent-C5.0 x EBR-LR",0,0,1
"PruDent-C5.0 x EBR-RF",0,0,1
"PruDent-C5.0 x EBR-SVM",0,0,1
"PruDent-C5.0 x EBR-SVMt",0,0,1
"PruDent-C5.0 x EBR-XGB",0,0,1
"PruDent-C5.0 x ECC-LR",0,0,1
"PruDent-C5.0 x ECC-RF",0,0,1
"PruDent-C5.0 x ECC-SVM",0,0,1
"PruDent-C5.0 x ECC-SVMt",0,0,1
"PruDent-C5.0 x ECC-XGB",0,0,1
"PruDent-C5.0 x MBR-LR",0,0,1
"PruDent-C5.0 x MBR-RF",0,0,1
"PruDent-C5.0 x MBR-SVM",0,0,1
"PruDent-C5.0 x MBR-SVMt",0,0,1
"PruDent-C5.0 x MBR-XGB",0,0,1
"PruDent-C5.0 x NS-LR",0,0,1
"PruDent-C5.0 x NS-RF",0,0,1
"PruDent-C5.0 x NS-SVM",0,0,1
"PruDent-C5.0 x NS-SVMt",0,0,1
"PruDent-C5.0 x NS-XGB",0,0,1
"PruDent-C5.0 x PruDent-LR",0,0,1
"PruDent-C5.0 x PruDent-RF",0,0,1
"PruDent-C5.0 x PruDent-SVM",0,0,1
"PruDent-C5.0 x PruDent-SVMt",0,0,1
"PruDent-C5.0 x PruDent-XGB",0,0,1
"PruDent-C5.0 x RDBR-C5.0",0.39,0.61,0
"PruDent-C5.0 x RDBR-LR",0,0,1
"PruDent-C5.0 x RDBR-RF",0,0,1
"PruDent-C5.0 x RDBR-SVM",0,0,1
"PruDent-C5.0 x RDBR-SVMt",0,0,1
"PruDent-C5.0 x RDBR-XGB",0,0,1
"PruDent-LR x BR-RF",0.22,0.01,0.77
"PruDent-LR x BR-SVM",0,1,0
"PruDent-LR x BR-SVMt",0.08,0.83,0.08
"PruDent-LR x BR-XGB",0.21,0.01,0.78
"PruDent-LR x BR+-RF",0.34,0.03,0.63
"PruDent-LR x BR+-SVM",0,1,0
"PruDent-LR x BR+-SVMt",0.15,0.17,0.68
"PruDent-LR x BR+-XGB",0.29,0.03,0.68
"PruDent-LR x CC-RF",0.28,0.03,0.69
"PruDent-LR x CC-SVM",0,1,0
"PruDent-LR x CC-SVMt",0.1,0.6,0.3
"PruDent-LR x CC-XGB",0.54,0,0.46
"PruDent-LR x DBR-RF",0.33,0.01,0.65
"PruDent-LR x DBR-SVM",0,1,0
"PruDent-LR x DBR-SVMt",0.17,0.24,0.59
"PruDent-LR x DBR-XGB",0.29,0.02,0.68
"PruDent-LR x EBR-RF",0,0,1
"PruDent-LR x EBR-SVM",0.01,0.01,0.97
"PruDent-LR x EBR-SVMt",0.04,0,0.96
"PruDent-LR x EBR-XGB",0,0,1
"PruDent-LR x ECC-RF",0.01,0,0.99
"PruDent-LR x ECC-SVM",0.01,0.02,0.97
"PruDent-LR x ECC-SVMt",0.05,0,0.94
"PruDent-LR x ECC-XGB",0,0,1
"PruDent-LR x MBR-RF",0.24,0.01,0.75
"PruDent-LR x MBR-SVM",0,1,0
"PruDent-LR x MBR-SVMt",0.1,0.59,0.31
"PruDent-LR x MBR-XGB",0.2,0.01,0.8
"PruDent-LR x NS-RF",0.27,0.03,0.7
"PruDent-LR x NS-SVM",0,1,0
"PruDent-LR x NS-SVMt",0.16,0.48,0.35
"PruDent-LR x NS-XGB",0.46,0.01,0.53
"PruDent-LR x PruDent-RF",0.22,0.01,0.77
"PruDent-LR x PruDent-SVM",0,1,0
"PruDent-LR x PruDent-SVMt",0.03,0.88,0.09
"PruDent-LR x PruDent-XGB",0.2,0.01,0.79
"PruDent-LR x RDBR-LR",0,1,0
"PruDent-LR x RDBR-RF",0.38,0.03,0.59
"PruDent-LR x RDBR-SVM",0,1,0
"PruDent-LR x RDBR-SVMt",0.12,0.12,0.76
"PruDent-LR x RDBR-XGB",0.28,0.03,0.69
"PruDent-RF x BR-SVM",0.81,0,0.19
"PruDent-RF x BR-SVMt",0.33,0.09,0.58
"PruDent-RF x BR-XGB",0.27,0.17,0.56
"PruDent-RF x BR+-SVM",0.68,0,0.32
"PruDent-RF x BR+-SVMt",0.13,0.01,0.86
"PruDent-RF x BR+-XGB",0.32,0.13,0.55
"PruDent-RF x CC-SVM",0.8,0,0.2
"PruDent-RF x CC-SVMt",0.18,0.07,0.75
"PruDent-RF x CC-XGB",0.67,0.01,0.32
"PruDent-RF x DBR-SVM",0.71,0,0.29
"PruDent-RF x DBR-SVMt",0.16,0,0.84
"PruDent-RF x DBR-XGB",0.33,0.11,0.55
"PruDent-RF x EBR-SVM",0.19,0,0.81
"PruDent-RF x EBR-SVMt",0.08,0,0.92
"PruDent-RF x EBR-XGB",0,0,1
"PruDent-RF x ECC-SVM",0.18,0,0.82
"PruDent-RF x ECC-SVMt",0.09,0,0.91
"PruDent-RF x ECC-XGB",0,0,1
"PruDent-RF x MBR-SVM",0.66,0.01,0.33
"PruDent-RF x MBR-SVMt",0.38,0.04,0.59
"PruDent-RF x MBR-XGB",0.21,0.15,0.64
"PruDent-RF x NS-SVM",0.74,0.02,0.24
"PruDent-RF x NS-SVMt",0.39,0.04,0.57
"PruDent-RF x NS-XGB",0.51,0.09,0.4
"PruDent-RF x PruDent-SVM",0.81,0,0.19
"PruDent-RF x PruDent-SVMt",0.24,0.05,0.72
"PruDent-RF x PruDent-XGB",0.2,0.21,0.59
"PruDent-RF x RDBR-RF",0,1,0
"PruDent-RF x RDBR-SVM",0.66,0,0.34
"PruDent-RF x RDBR-SVMt",0.07,0,0.93
"PruDent-RF x RDBR-XGB",0.27,0.12,0.61
"PruDent-SVM x BR-SVMt",0.07,0.86,0.07
"PruDent-SVM x BR-XGB",0.18,0,0.81
"PruDent-SVM x BR+-SVMt",0.12,0.21,0.67
"PruDent-SVM x BR+-XGB",0.24,0.04,0.72
"PruDent-SVM x CC-SVMt",0.11,0.46,0.43
"PruDent-SVM x CC-XGB",0.48,0,0.52
"PruDent-SVM x DBR-SVMt",0.1,0.49,0.42
"PruDent-SVM x DBR-XGB",0.26,0.03,0.71
"PruDent-SVM x EBR-SVMt",0.03,0,0.96
"PruDent-SVM x EBR-XGB",0,0,1
"PruDent-SVM x ECC-SVMt",0.06,0,0.94
"PruDent-SVM x ECC-XGB",0,0,1
"PruDent-SVM x MBR-SVMt",0.1,0.47,0.43
"PruDent-SVM x MBR-XGB",0.15,0,0.84
"PruDent-SVM x NS-SVMt",0.18,0.39,0.43
"PruDent-SVM x NS-XGB",0.39,0.01,0.6
"PruDent-SVM x PruDent-SVMt",0.01,0.94,0.04
"PruDent-SVM x PruDent-XGB",0.18,0.01,0.82
"PruDent-SVM x RDBR-SVM",0,1,0
"PruDent-SVM x RDBR-SVMt",0.09,0.14,0.76
